FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Facilities Management,CA-Facilities Management,Facilities Maintenance,Facilities Maintenance,850A,User Fees & Donations,714254
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Facilities Management,CA-Facilities Management,Facilities Maintenance,Facilities Maintenance,810A,Federal Subsidies,45703
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Development & Portfolio Planning,Development & Portfolio Planning,930A,Contribution From Reserves/Reserve Funds,914581
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Lease Management,Lease Management,850A,User Fees & Donations,42042992
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Lease Management,Lease Management,930A,Contribution From Reserves/Reserve Funds,7293234
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Lease Management,Lease Management,750A,Inter-Divisional Recoveries,5443852
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Lease Management,Lease Management,940A,Sundry and Other Revenues,2762241
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Lease Management,Lease Management,920A,Transfers From Capital,99800
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Property Acquisition,Property Acquisition,940A,Sundry and Other Revenues,928227
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Property Appraisal,Property Appraisal,850A,User Fees & Donations,622717
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Property Appraisal,Property Appraisal,930A,Contribution From Reserves/Reserve Funds,50000
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,Property Disposal,Property Disposal,930A,Contribution From Reserves/Reserve Funds,545000
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,,,850A,User Fees & Donations,14354226
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,,,750A,Inter-Divisional Recoveries,162176
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,,,920A,Transfers From Capital,144856
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,,,940A,Sundry and Other Revenues,102739
FIRE,Fire Services,FR-Disaster Response & Event Support,FR-Disaster Response & Event Support,"Chemical, Biological, Radiological, Nuclear & Exposive Resp.","Chemical, Biological, Radiological, Nuclear & Exposive Resp.",805A,Provincial Subsidies,100000
FIRE,Fire Services,FR-Disaster Response & Event Support,FR-Disaster Response & Event Support,Heavy Urban Search & Rescue,Heavy Urban Search & Rescue,805A,Provincial Subsidies,300000
FIRE,Fire Services,"FR-Fire Prevention, Inspection, & Enforcement","FR-Fire Prevention, Inspection, & Enforcement",Development Review,Development Review,850A,User Fees & Donations,434432
FIRE,Fire Services,"FR-Fire Prevention, Inspection, & Enforcement","FR-Fire Prevention, Inspection, & Enforcement",Fire Code Enforcement,Fire Code Enforcement,850A,User Fees & Donations,1485402
FIRE,Fire Services,"FR-Fire Prevention, Inspection, & Enforcement","FR-Fire Prevention, Inspection, & Enforcement",Fire Code Enforcement,Fire Code Enforcement,750A,Inter-Divisional Recoveries,6715
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,750A,Inter-Divisional Recoveries,1679
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,850A,User Fees & Donations,1003
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,School Based Fire Education,School Based Fire Education,940A,Sundry and Other Revenues,8061
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,940A,Sundry and Other Revenues,1243763
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,750A,Inter-Divisional Recoveries,163134
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,920A,Transfers From Capital,28108
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,930A,Contribution From Reserves/Reserve Funds,12077
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Disposal,Fleet Disposal,940A,Sundry and Other Revenues,75000
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,750A,Inter-Divisional Recoveries,34873534
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,920A,Transfers From Capital,988105
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,930A,Contribution From Reserves/Reserve Funds,96616
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Vehicle Safety,Vehicle Safety,940A,Sundry and Other Revenues,1589241
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,750A,Inter-Divisional Recoveries,13320894
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,940A,Sundry and Other Revenues,1602723
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,920A,Transfers From Capital,73611
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,930A,Contribution From Reserves/Reserve Funds,12077
HERITAGE,Heritage Toronto,Heritage Fundraising & Partnership Development,Heritage Fundraising & Partnership Development,,,850A,User Fees & Donations,209500
HERITAGE,Heritage Toronto,Heritage Fundraising & Partnership Development,Heritage Fundraising & Partnership Development,,,940A,Sundry and Other Revenues,55500
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,,,850A,User Fees & Donations,158000
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,,,940A,Sundry and Other Revenues,53500
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,,,810A,Federal Subsidies,20000
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,750A,Inter-Divisional Recoveries,915608
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,920A,Transfers From Capital,279611
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,850A,User Fees & Donations,133834
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,940A,Sundry and Other Revenues,122013
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,930A,Contribution From Reserves/Reserve Funds,40714
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,IT Common Components,IT Common Components,750A,Inter-Divisional Recoveries,349562
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,IT Common Components,IT Common Components,920A,Transfers From Capital,186480
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,IT Common Components,IT Common Components,940A,Sundry and Other Revenues,73208
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,IT Common Components,IT Common Components,930A,Contribution From Reserves/Reserve Funds,40714
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,920A,Transfers From Capital,26399823
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,750A,Inter-Divisional Recoveries,1697836
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,930A,Contribution From Reserves/Reserve Funds,366336
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,750A,Inter-Divisional Recoveries,2383704
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,920A,Transfers From Capital,505957
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,930A,Contribution From Reserves/Reserve Funds,40714
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,930A,Contribution From Reserves/Reserve Funds,3922358
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,750A,Inter-Divisional Recoveries,2976637
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,920A,Transfers From Capital,855953
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,850A,User Fees & Donations,208800
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,940A,Sundry and Other Revenues,90809
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,750A,Inter-Divisional Recoveries,5096987
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,920A,Transfers From Capital,44194
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,930A,Contribution From Reserves/Reserve Funds,16413
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,940A,Sundry and Other Revenues,5591
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",920A,Transfers From Capital,1034145
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",750A,Inter-Divisional Recoveries,588627
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",940A,Sundry and Other Revenues,39402
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,750A,Inter-Divisional Recoveries,1008891
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,920A,Transfers From Capital,943055
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,940A,Sundry and Other Revenues,410326
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,930A,Contribution From Reserves/Reserve Funds,340714
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,IT Project Management,IT Project Management,920A,Transfers From Capital,1979624
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,IT Project Management,IT Project Management,750A,Inter-Divisional Recoveries,27075
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,750A,Inter-Divisional Recoveries,6365197
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,930A,Contribution From Reserves/Reserve Funds,700000
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,850A,User Fees & Donations,158573
LEGAL,Legal Services,Prosecution,Prosecution,,,750A,Inter-Divisional Recoveries,17671190
LEGAL,Legal Services,Solicitor,Solicitor,,,850A,User Fees & Donations,4337987
LEGAL,Legal Services,Solicitor,Solicitor,,,940A,Sundry and Other Revenues,3408314
LEGAL,Legal Services,Solicitor,Solicitor,,,750A,Inter-Divisional Recoveries,3361752
LEGAL,Legal Services,Solicitor,Solicitor,,,920A,Transfers From Capital,1624621
LEGAL,Legal Services,Solicitor,Solicitor,,,930A,Contribution From Reserves/Reserve Funds,857496
LONGTERMHOME,Long Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,805A,Provincial Subsidies,146250899
LONGTERMHOME,Long Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,850A,User Fees & Donations,51307600
LONGTERMHOME,Long Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,920A,Transfers From Capital,300000
LONGTERMHOME,Long Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,940A,Sundry and Other Revenues,141000
LONGTERMHOME,Long Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,750A,Inter-Divisional Recoveries,104400
LONGTERMHOME,Long Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Adult Day Program,Adult Day Program,805A,Provincial Subsidies,1374900
LONGTERMHOME,Long Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Adult Day Program,Adult Day Program,850A,User Fees & Donations,215000
LONGTERMHOME,Long Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Homemakers & Nurses Services,Homemakers & Nurses Services,805A,Provincial Subsidies,4676300
LONGTERMHOME,Long Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Supportive Housing Services,Supportive Housing Services,805A,Provincial Subsidies,5287900
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,860A,Licences & Permits Revenue,732754
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,940A,Sundry and Other Revenues,509762
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,850A,User Fees & Donations,63188
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,940A,Sundry and Other Revenues,384210
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,850A,User Fees & Donations,132837
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,860A,Licences & Permits Revenue,98328
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,750A,Inter-Divisional Recoveries,24000
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,920A,Transfers From Capital,13123
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,930A,Contribution From Reserves/Reserve Funds,4000
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,860A,Licences & Permits Revenue,845161
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,940A,Sundry and Other Revenues,78157
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,920A,Transfers From Capital,6562
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,850A,User Fees & Donations,494
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,940A,Sundry and Other Revenues,238785
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,850A,User Fees & Donations,171619
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,860A,Licences & Permits Revenue,17110
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,920A,Transfers From Capital,6562
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,930A,Contribution From Reserves/Reserve Funds,6000
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,860A,Licences & Permits Revenue,9002811
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,850A,User Fees & Donations,67161
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,940A,Sundry and Other Revenues,32910
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,920A,Transfers From Capital,16404
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,860A,Licences & Permits Revenue,1400437
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,920A,Transfers From Capital,16404
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,850A,User Fees & Donations,10447
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,940A,Sundry and Other Revenues,5119
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Licensing Tribunal,860A,Licences & Permits Revenue,600187
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Licensing Tribunal,850A,User Fees & Donations,4477
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Licensing Tribunal,940A,Sundry and Other Revenues,2194
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Taxi & Livery Licensing,860A,Licences & Permits Revenue,14675811
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Taxi & Livery Licensing,850A,User Fees & Donations,67161
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Taxi & Livery Licensing,940A,Sundry and Other Revenues,32910
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Taxi & Livery Licensing,920A,Transfers From Capital,32808
LICENCING,Municipal Licensing & Standards,MS-By-Law Enforcement,MS-By-Law Enforcement,Animal By-Law Enforcement,Animal By-Law Enforcement,860A,Licences & Permits Revenue,286399
LICENCING,Municipal Licensing & Standards,MS-By-Law Enforcement,MS-By-Law Enforcement,License & Permit Enforcement,License & Permit Enforcement,920A,Transfers From Capital,82020
LICENCING,Municipal Licensing & Standards,MS-By-Law Enforcement,MS-By-Law Enforcement,Parks By-Law Enforcement,Parks By-Law Enforcement,920A,Transfers From Capital,22966
LICENCING,Municipal Licensing & Standards,MS-By-Law Enforcement,MS-By-Law Enforcement,Waste By-Law Enforcement,Waste By-Law Enforcement,750A,Inter-Divisional Recoveries,1491461
LICENCING,Municipal Licensing & Standards,MS-By-Law Enforcement,MS-By-Law Enforcement,Waste By-Law Enforcement,Waste By-Law Enforcement,920A,Transfers From Capital,32808
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Exemptions & Permits,Exemptions & Permits,850A,User Fees & Donations,194072
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Exemptions & Permits,Exemptions & Permits,860A,Licences & Permits Revenue,43524
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Exemptions & Permits,Exemptions & Permits,920A,Transfers From Capital,16404
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Property Maintenance,Property Maintenance,850A,User Fees & Donations,333042
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Property Maintenance,Property Maintenance,860A,Licences & Permits Revenue,65285
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Property Maintenance,Property Maintenance,920A,Transfers From Capital,49212
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance","Property Standards, Inspection & Enforcement","Property Standards, Inspection & Enforcement",850A,User Fees & Donations,1410202
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance","Property Standards, Inspection & Enforcement","Property Standards, Inspection & Enforcement",860A,Licences & Permits Revenue,65285
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance","Property Standards, Inspection & Enforcement","Property Standards, Inspection & Enforcement",920A,Transfers From Capital,32808
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Zoning Investigation & Enforcement,Zoning Investigation & Enforcement,850A,User Fees & Donations,277183
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",Zoning Investigation & Enforcement,Zoning Investigation & Enforcement,860A,Licences & Permits Revenue,43524
CORPEXPENDITURES,Non-Program Expenditures,Corporate Accounts,Corporate Accounts,,,930A,Contribution From Reserves/Reserve Funds,170458953
CORPEXPENDITURES,Non-Program Expenditures,Corporate Accounts,Corporate Accounts,,,940A,Sundry and Other Revenues,6168116
CORPEXPENDITURES,Non-Program Expenditures,Corporate Accounts,Corporate Accounts,,,850A,User Fees & Donations,5332000
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,,,940A,Sundry and Other Revenues,1259087061
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,,,930A,Contribution From Reserves/Reserve Funds,91600000
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,,,750A,Inter-Divisional Recoveries,35299700
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,,,850A,User Fees & Donations,14721576
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,,,860A,Licences & Permits Revenue,4380432
CORPREVENUES,Non-Program Revenues,Property Tax,Property Tax,,,940A,Sundry and Other Revenues,4046426501
CORPREVENUES,Non-Program Revenues,Special Levy for Scarborough Subway,Special Levy for Scarborough Subway,,,940A,Sundry and Other Revenues,40698854
CORPREVENUES,Non-Program Revenues,City Building Fund Levy,City Building Fund Levy,,,940A,Sundry and Other Revenues,14046000
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",CPF-Advisory & Negotiation,CPF-Advisory & Negotiation,930A,Contribution From Reserves/Reserve Funds,94707
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",CPF-Advisory & Negotiation,CPF-Advisory & Negotiation,750A,Inter-Divisional Recoveries,25079
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial & Business Analysis,CPF-Financial & Business Analysis,930A,Contribution From Reserves/Reserve Funds,114292
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial & Business Analysis,CPF-Financial & Business Analysis,750A,Inter-Divisional Recoveries,29259
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial Policy Development,CPF-Financial Policy Development,750A,Inter-Divisional Recoveries,103269
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial Policy Development,CPF-Financial Policy Development,930A,Contribution From Reserves/Reserve Funds,103235
CFO,Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment & Debt Management,CPF-Debt Management,CPF-Debt Management,750A,Inter-Divisional Recoveries,549246
CFO,Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment & Debt Management,CPF-Debt Management,CPF-Debt Management,930A,Contribution From Reserves/Reserve Funds,12344
CFO,Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment & Debt Management,CPF-Investment Management,CPF-Investment Management,750A,Inter-Divisional Recoveries,770293
CFO,Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment & Debt Management,CPF-Investment Management,CPF-Investment Management,930A,Contribution From Reserves/Reserve Funds,22534
CFO,Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Risk Management & Insurance,CPF-Claims Management,CPF-Claims Management,930A,Contribution From Reserves/Reserve Funds,1238694
CFO,Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Risk Management & Insurance,CPF-Claims Management,CPF-Claims Management,750A,Inter-Divisional Recoveries,63532
CFO,Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,CPF-Insurance & Risk Management,930A,Contribution From Reserves/Reserve Funds,671056
CFO,Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,CPF-Insurance & Risk Management,750A,Inter-Divisional Recoveries,187198
CFO,Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,,,930A,Contribution From Reserves/Reserve Funds,119273
CFO,Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,,,750A,Inter-Divisional Recoveries,87300
