CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_LIB,Libraries,slc.12.1640.02,Canada Conditional Grants: Libraries,,,138582,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_LIB,Libraries,slc.12.1640.01,Ontario Conditional Grants: Libraries,,,5765715,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_LIB,Libraries,slc.12.1640.06,Canada Grants - Tangible Capital Assets: Libraries,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_LIB,Libraries,slc.12.1640.05,Ontario Grants - Tangible Capital Assets: Libraries,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_LIB,Libraries,slc.12.1640.04,User Fees and Service Charges: Libraries,,,4344427,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_CUL,Cultural Services,slc.12.1650.05,Ontario Grants - Tangible Capital Assets: Cultural services,,,620810,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_CUL,Cultural Services,slc.12.1650.03,Other Municipalities: Cultural services,,,1788786,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_CUL,Cultural Services,slc.12.1650.02,Canada Conditional Grants: Cultural services,,,134835,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_CUL,Cultural Services,slc.12.1650.04,User Fees and Service Charges: Cultural services,,,57904890,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_CUL,Cultural Services,slc.12.1650.07,Other Municipalities - Tangible Capital Assets: Cultural services,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_CUL,Cultural Services,slc.12.1650.06,Canada Grants - Tangible Capital Assets: Cultural services,,,450000,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_CUL,Cultural Services,slc.12.1650.01,Ontario Conditional Grants: Cultural services,,,458750,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_PRO,Recreation Programs,slc.12.1620.01,Ontario Conditional Grants: Recreation programs,749715,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_PRO,Recreation Programs,slc.12.1620.06,Canada Grants - Tangible Capital Assets: Recreation programs,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_PRO,Recreation Programs,slc.12.1620.03,Other Municipalities: Recreation programs,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_PRO,Recreation Programs,slc.12.1620.02,Canada Conditional Grants: Recreation programs,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_PRO,Recreation Programs,slc.12.1620.05,Ontario Grants - Tangible Capital Assets: Recreation programs,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_PRO,Recreation Programs,slc.12.1620.07,Other Municipalities - Tangible Capital Assets: Recreation programs,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_PRO,Recreation Programs,slc.12.1620.04,User Fees and Service Charges: Recreation programs,35772098,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_GLF,"Recreation facilities - Golf Course, Marina, Ski Hill",slc.12.1631.07,"Other Municipalities - Tangible Capital Assets: Recreation facilities - Golf Course, Marina, Ski Hill",0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_GLF,"Recreation facilities - Golf Course, Marina, Ski Hill",slc.12.1631.05,"Ontario Grants - Tangible Capital Assets: Recreation facilities - Golf Course, Marina, Ski Hill",0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_GLF,"Recreation facilities - Golf Course, Marina, Ski Hill",slc.12.1631.06,"Canada Grants - Tangible Capital Assets: Recreation facilities - Golf Course, Marina, Ski Hill",0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_GLF,"Recreation facilities - Golf Course, Marina, Ski Hill",slc.12.1631.03,"Other Municipalities: Recreation facilities - Golf Course, Marina, Ski Hill",0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_GLF,"Recreation facilities - Golf Course, Marina, Ski Hill",slc.12.1631.02,"Canada Conditional Grants: Recreation facilities - Golf Course, Marina, Ski Hill",0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_GLF,"Recreation facilities - Golf Course, Marina, Ski Hill",slc.12.1631.01,"Ontario Conditional Grants: Recreation facilities - Golf Course, Marina, Ski Hill",0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_GLF,"Recreation facilities - Golf Course, Marina, Ski Hill",slc.12.1631.04,"User Fees and Service Charges: Recreation facilities - Golf Course, Marina, Ski Hill",12903584,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_OTH,Recreation facilities - All Other,slc.12.1634.01,Ontario Conditional Grants: Recreation facilities - Other,30000,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_OTH,Recreation facilities - All Other,slc.12.1634.05,Ontario Grants - Tangible Capital Assets: Recreation facilities - Other,-7589,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_OTH,Recreation facilities - All Other,slc.12.1634.07,Other Municipalities - Tangible Capital Assets: Recreation facilities - Other,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_OTH,Recreation facilities - All Other,slc.12.1634.03,Other Municipalities: Recreation facilities - Other,31099,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_OTH,Recreation facilities - All Other,slc.12.1634.04,User Fees and Service Charges: Recreation facilities - Other,5864635,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_OTH,Recreation facilities - All Other,slc.12.1634.06,Canada Grants - Tangible Capital Assets: Recreation facilities - Other,-7589,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_REC,Recreation programs & facilities,CNDGT_REC_REC_OTH,Recreation facilities - All Other,slc.12.1634.02,Canada Conditional Grants: Recreation facilities - Other,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_OTH,Other,slc.12.1698.04,User Fees and Service Charges: Please specify,,,37667,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_OTH,Other,slc.12.1698.06,Canada Grants - Tangible Capital Assets: Please specify,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_OTH,Other,slc.12.1698.01,Ontario Conditional Grants: Please specify,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_OTH,Other,slc.12.1698.02,Canada Conditional Grants: Please specify,,,33069978,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_OTH,Other,slc.12.1698.07,Other Municipalities - Tangible Capital Assets: Please specify,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_OTH,Other,slc.12.1698.05,Ontario Grants - Tangible Capital Assets: Please specify,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_OTH,Other,slc.12.1698.03,Other Municipalities: Please specify,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_MUS,Museums,slc.12.1645.02,Canada Conditional Grants: Museums,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_MUS,Museums,slc.12.1645.04,User Fees and Service Charges: Museums,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_MUS,Museums,slc.12.1645.07,Other Municipalities - Tangible Capital Assets: Museums,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_MUS,Museums,slc.12.1645.03,Other Municipalities: Museums,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_MUS,Museums,slc.12.1645.01,Ontario Conditional Grants: Museums,,,467516,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_MUS,Museums,slc.12.1645.06,Canada Grants - Tangible Capital Assets: Museums,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_MUS,Museums,slc.12.1645.05,Ontario Grants - Tangible Capital Assets: Museums,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_PRK,Parks,slc.12.1610.05,Ontario Grants - Tangible Capital Assets: Parks,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_PRK,Parks,slc.12.1610.03,Other Municipalities: Parks,,,-72,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_PRK,Parks,slc.12.1610.06,Canada Grants - Tangible Capital Assets: Parks,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_PRK,Parks,slc.12.1610.07,Other Municipalities - Tangible Capital Assets: Parks,,,0,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_PRK,Parks,slc.12.1610.01,Ontario Conditional Grants: Parks,,,70237,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_PRK,Parks,slc.12.1610.02,Canada Conditional Grants: Parks,,,2300430,
CNDGT,Conditional Grants,CNDGT_REC,Recreation and Cultural Services,CNDGT_REC_PRK,Parks,slc.12.1610.04,User Fees and Service Charges: Parks,,,4028371,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_UNP,Roads - Unpaved,slc.12.612.05,Ontario Grants - Tangible Capital Assets: Roads - unpaved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_UNP,Roads - Unpaved,slc.12.612.04,User Fees and Service Charges: Roads - unpaved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_UNP,Roads - Unpaved,slc.12.612.03,Other Municipalities: Roads - unpaved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_UNP,Roads - Unpaved,slc.12.612.02,Canada Conditional Grants: Roads - unpaved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_UNP,Roads - Unpaved,slc.12.612.06,Canada Grants - Tangible Capital Assets: Roads - unpaved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_UNP,Roads - Unpaved,slc.12.612.01,Ontario Conditional Grants: Roads - unpaved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_UNP,Roads - Unpaved,slc.12.612.07,Other Municipalities - Tangible Capital Assets: Roads - unpaved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_BRG,Roads - Bridges and Culverts,slc.12.613.05,Ontario Grants - Tangible Capital Assets: Roads - bridges and culverts,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_BRG,Roads - Bridges and Culverts,slc.12.613.07,Other Municipalities - Tangible Capital Assets: Roads - bridges and culverts,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_BRG,Roads - Bridges and Culverts,slc.12.613.06,Canada Grants - Tangible Capital Assets: Roads - bridges and culverts,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_BRG,Roads - Bridges and Culverts,slc.12.613.04,User Fees and Service Charges: Roads - bridges and culverts,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_BRG,Roads - Bridges and Culverts,slc.12.613.03,Other Municipalities: Roads - bridges and culverts,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_BRG,Roads - Bridges and Culverts,slc.12.613.01,Ontario Conditional Grants: Roads - bridges and culverts,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_BRG,Roads - Bridges and Culverts,slc.12.613.02,Canada Conditional Grants: Roads - bridges and culverts,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_PAV,Roads - Paved,slc.12.611.07,Other Municipalities - Tangible Capital Assets: Roads - paved,568920,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_PAV,Roads - Paved,slc.12.611.03,Other Municipalities: Roads - paved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_PAV,Roads - Paved,slc.12.611.05,Ontario Grants - Tangible Capital Assets: Roads - paved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_PAV,Roads - Paved,slc.12.611.02,Canada Conditional Grants: Roads - paved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_PAV,Roads - Paved,slc.12.611.04,User Fees and Service Charges: Roads - paved,34982588,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_PAV,Roads - Paved,slc.12.611.01,Ontario Conditional Grants: Roads - paved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_PAV,Roads - Paved,slc.12.611.06,Canada Grants - Tangible Capital Assets: Roads - paved,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_OPS,Roads - Traffic Operations & Roadside,slc.12.614.06,Canada Grants - Tangible Capital Assets: Roadways - traffic operations & roadside,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_OPS,Roads - Traffic Operations & Roadside,slc.12.614.04,User Fees and Service Charges: Roadways - traffic operations & roadside,236571,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_OPS,Roads - Traffic Operations & Roadside,slc.12.614.05,Ontario Grants - Tangible Capital Assets: Roadways - traffic operations & roadside,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_OPS,Roads - Traffic Operations & Roadside,slc.12.614.02,Canada Conditional Grants: Roadways - traffic operations & roadside,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_OPS,Roads - Traffic Operations & Roadside,slc.12.614.01,Ontario Conditional Grants: Roadways - traffic operations & roadside,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_OPS,Roads - Traffic Operations & Roadside,slc.12.614.07,Other Municipalities - Tangible Capital Assets: Roadways - traffic operations & roadside,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_RDS,Roads,CNDGT_TPS_RDS_OPS,Roads - Traffic Operations & Roadside,slc.12.614.03,Other Municipalities: Roadways - traffic operations & roadside,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_CNV,Transit - Conventional,slc.12.631.02,Canada Conditional Grants: Transit - conventional,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_CNV,Transit - Conventional,slc.12.631.03,Other Municipalities: Transit - conventional,17233000,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_CNV,Transit - Conventional,slc.12.631.07,Other Municipalities - Tangible Capital Assets: Transit - conventional,32732700,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_CNV,Transit - Conventional,slc.12.631.04,User Fees and Service Charges: Transit - conventional,1103699000,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_CNV,Transit - Conventional,slc.12.631.05,Ontario Grants - Tangible Capital Assets: Transit - conventional,156411365,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_CNV,Transit - Conventional,slc.12.631.06,Canada Grants - Tangible Capital Assets: Transit - conventional,231418865,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_CNV,Transit - Conventional,slc.12.631.01,Ontario Conditional Grants: Transit - conventional,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_DIS,Transit - Disabled & Special Needs,slc.12.632.07,Other Municipalities - Tangible Capital Assets: Transit - disabled & special needs,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_DIS,Transit - Disabled & Special Needs,slc.12.632.03,Other Municipalities: Transit - disabled & special needs,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_DIS,Transit - Disabled & Special Needs,slc.12.632.06,Canada Grants - Tangible Capital Assets: Transit - disabled & special needs,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_DIS,Transit - Disabled & Special Needs,slc.12.632.02,Canada Conditional Grants: Transit - disabled & special needs,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_DIS,Transit - Disabled & Special Needs,slc.12.632.05,Ontario Grants - Tangible Capital Assets: Transit - disabled & special needs,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_DIS,Transit - Disabled & Special Needs,slc.12.632.04,User Fees and Service Charges: Transit - disabled & special needs,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_TRA,Transit,CNDGT_TPS_TRA_DIS,Transit - Disabled & Special Needs,slc.12.632.01,Ontario Conditional Grants: Transit - disabled & special needs,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_LGT,Street Lighting,slc.12.650.03,Other Municipalities: Street lighting,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_LGT,Street Lighting,slc.12.650.07,Other Municipalities - Tangible Capital Assets: Street lighting,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_LGT,Street Lighting,slc.12.650.05,Ontario Grants - Tangible Capital Assets: Street lighting,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_LGT,Street Lighting,slc.12.650.02,Canada Conditional Grants: Street lighting,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_LGT,Street Lighting,slc.12.650.04,User Fees and Service Charges: Street lighting,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_LGT,Street Lighting,slc.12.650.06,Canada Grants - Tangible Capital Assets: Street lighting,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_LGT,Street Lighting,slc.12.650.01,Ontario Conditional Grants: Street lighting,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_OTH,Other,slc.12.698.06,Canada Grants - Tangible Capital Assets: Please specify,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_OTH,Other,slc.12.698.04,User Fees and Service Charges: Please specify,3911373,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_OTH,Other,slc.12.698.02,Canada Conditional Grants: Please specify,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_OTH,Other,slc.12.698.03,Other Municipalities: Please specify,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_OTH,Other,slc.12.698.01,Ontario Conditional Grants: Please specify,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_OTH,Other,slc.12.698.07,Other Municipalities - Tangible Capital Assets: Please specify,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_OTH,Other,slc.12.698.05,Ontario Grants - Tangible Capital Assets: Please specify,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_AIR,Air Transportation,slc.12.660.03,Other Municipalities: Air transportation,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_AIR,Air Transportation,slc.12.660.04,User Fees and Service Charges: Air transportation,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_AIR,Air Transportation,slc.12.660.07,Other Municipalities - Tangible Capital Assets: Air transportation,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_AIR,Air Transportation,slc.12.660.05,Ontario Grants - Tangible Capital Assets: Air transportation,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_AIR,Air Transportation,slc.12.660.02,Canada Conditional Grants: Air transportation,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_AIR,Air Transportation,slc.12.660.01,Ontario Conditional Grants: Air transportation,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_AIR,Air Transportation,slc.12.660.06,Canada Grants - Tangible Capital Assets: Air transportation,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_PKG,Parking,slc.12.640.02,Canada Conditional Grants: Parking,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_PKG,Parking,slc.12.640.07,Other Municipalities - Tangible Capital Assets: Parking,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_PKG,Parking,slc.12.640.06,Canada Grants - Tangible Capital Assets: Parking,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_PKG,Parking,slc.12.640.05,Ontario Grants - Tangible Capital Assets: Parking,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_PKG,Parking,slc.12.640.01,Ontario Conditional Grants: Parking,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_PKG,Parking,slc.12.640.04,User Fees and Service Charges: Parking,1739736,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_OTH,Other,CNDGT_TPS_OTH_PKG,Parking,slc.12.640.03,Other Municipalities: Parking,0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_WIN,Winter Control,CNDGT_TPS_WIN_GEN,"Winter Control - Except sidewalks, Parking Lots",slc.12.621.07,"Other Municipalities - Tangible Capital Assets: Winter control - except sidewalks,parking lots",0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_WIN,Winter Control,CNDGT_TPS_WIN_GEN,"Winter Control - Except sidewalks, Parking Lots",slc.12.621.05,"Ontario Grants - Tangible Capital Assets: Winter control - except sidewalks,parking lots",0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_WIN,Winter Control,CNDGT_TPS_WIN_GEN,"Winter Control - Except sidewalks, Parking Lots",slc.12.621.03,"Other Municipalities: Winter control - except sidewalks,parking lots",0,
CNDGT,Conditional Grants,CNDGT_TPS,Transporation Services,CNDGT_TPS_WIN,Winter Control,CNDGT_TPS_WIN_GEN,"Winter Control - Except sidewalks, Parking Lots",slc.12.621.04,"User Fees and Service Charges: Winter control - except sidewalks,parking lots",131667,
