FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,510A,Contribution To Reserves/Reserve Funds,7800
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,300A,Equipment,13952
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,400A,Service And Rent,94589
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,200A,Materials & Supplies,106019
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,700A,Inter-Divisional Charges,123485
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,Campaign Based Fire Education,Campaign Based Fire Education,100A,Salaries And Benefits,3616268
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,School Based Fire Education,School Based Fire Education,300A,Equipment,1374
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,School Based Fire Education,School Based Fire Education,700A,Inter-Divisional Charges,7080
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,School Based Fire Education,School Based Fire Education,400A,Service And Rent,8211
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,School Based Fire Education,School Based Fire Education,200A,Materials & Supplies,15062
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,School Based Fire Education,School Based Fire Education,100A,Salaries And Benefits,708761
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,300A,Equipment,170
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,200A,Materials & Supplies,3078
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,700A,Inter-Divisional Charges,22296
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,400A,Service And Rent,512100
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,510A,Contribution To Reserves/Reserve Funds,811003
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Acquisition,Fleet Acquisition,100A,Salaries And Benefits,1177884
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Disposal,Fleet Disposal,100A,Salaries And Benefits,164245
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,510A,Contribution To Reserves/Reserve Funds,88022
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,300A,Equipment,88578
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,700A,Inter-Divisional Charges,373652
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,400A,Service And Rent,5727911
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,200A,Materials & Supplies,11345043
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Fleet Maintenance,Fleet Maintenance,100A,Salaries And Benefits,16272815
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Vehicle Safety,Vehicle Safety,300A,Equipment,600
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Vehicle Safety,Vehicle Safety,700A,Inter-Divisional Charges,2600
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Vehicle Safety,Vehicle Safety,200A,Materials & Supplies,13942
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Vehicle Safety,Vehicle Safety,400A,Service And Rent,15183
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,Vehicle Safety,Vehicle Safety,100A,Salaries And Benefits,1187179
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Acquisition,Fuel Acquisition,700A,Inter-Divisional Charges,70409
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Acquisition,Fuel Acquisition,400A,Service And Rent,109037
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Acquisition,Fuel Acquisition,200A,Materials & Supplies,13818599
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,300A,Equipment,374
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,200A,Materials & Supplies,2092
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,700A,Inter-Divisional Charges,173656
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,400A,Service And Rent,293568
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,100A,Salaries And Benefits,404288
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,Fuel Distribution,Fuel Distribution,510A,Contribution To Reserves/Reserve Funds,1228552
HERITAGE,Heritage Toronto,Heritage Fundraising & Partnership Development,Heritage Fundraising & Partnership Development,,,510A,Contribution To Reserves/Reserve Funds,633
HERITAGE,Heritage Toronto,Heritage Fundraising & Partnership Development,Heritage Fundraising & Partnership Development,,,200A,Materials & Supplies,34224
HERITAGE,Heritage Toronto,Heritage Fundraising & Partnership Development,Heritage Fundraising & Partnership Development,,,100A,Salaries And Benefits,233265
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,,,510A,Contribution To Reserves/Reserve Funds,633
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,,,200A,Materials & Supplies,23136
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,,,400A,Service And Rent,211371
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,,,100A,Salaries And Benefits,291553
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,200A,Materials & Supplies,1668
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,300A,Equipment,10993
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,400A,Service And Rent,46015
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,700A,Inter-Divisional Charges,48846
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Authoritative Data Custodianship,Authoritative Data Custodianship,100A,Salaries And Benefits,3144340
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,IT Common Components,IT Common Components,400A,Service And Rent,123
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,IT Common Components,IT Common Components,700A,Inter-Divisional Charges,49396
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,IT Common Components,IT Common Components,100A,Salaries And Benefits,2795238
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,650A,Other Expenditures,119
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,200A,Materials & Supplies,4018
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,300A,Equipment,23990
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,700A,Inter-Divisional Charges,48846
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,400A,Service And Rent,132754
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Implementation,Solution Implementation,100A,Salaries And Benefits,34403267
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,650A,Other Expenditures,198
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,200A,Materials & Supplies,3336
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,300A,Equipment,22137
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,700A,Inter-Divisional Charges,48846
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,400A,Service And Rent,7746661
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,Solution Sustainment,Solution Sustainment,100A,Salaries And Benefits,8960121
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,650A,Other Expenditures,79
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,510A,Contribution To Reserves/Reserve Funds,174
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,200A,Materials & Supplies,7376
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,700A,Inter-Divisional Charges,57939
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,300A,Equipment,316200
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,400A,Service And Rent,11332600
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Computing Infrastructure,Computing Infrastructure,100A,Salaries And Benefits,18727553
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,510A,Contribution To Reserves/Reserve Funds,9310
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,200A,Materials & Supplies,15117
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,700A,Inter-Divisional Charges,53839
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,300A,Equipment,92041
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,100A,Salaries And Benefits,6109309
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,Network & Telecommunications,Network & Telecommunications,400A,Service And Rent,6999158
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",200A,Materials & Supplies,10430
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",510A,Contribution To Reserves/Reserve Funds,47345
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",700A,Inter-Divisional Charges,70328
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",300A,Equipment,76856
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",400A,Service And Rent,289889
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,"Client Support, Advice & Consultation","Client Support, Advice & Consultation",100A,Salaries And Benefits,14055628
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,200A,Materials & Supplies,3145
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,700A,Inter-Divisional Charges,59376
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,510A,Contribution To Reserves/Reserve Funds,69736
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,400A,Service And Rent,247522
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,300A,Equipment,284559
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,Enterprise Planning & Architecture,Enterprise Planning & Architecture,100A,Salaries And Benefits,8324757
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,IT Project Management,IT Project Management,200A,Materials & Supplies,5734
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,IT Project Management,IT Project Management,300A,Equipment,40089
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,IT Project Management,IT Project Management,700A,Inter-Divisional Charges,48846
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,IT Project Management,IT Project Management,400A,Service And Rent,155492
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,IT Project Management,IT Project Management,100A,Salaries And Benefits,2813602
INTEGRITYCOMM,Integrity Commissioner's Office,,,,,300A,Equipment,54
INTEGRITYCOMM,Integrity Commissioner's Office,,,,,700A,Inter-Divisional Charges,400
INTEGRITYCOMM,Integrity Commissioner's Office,,,,,200A,Materials & Supplies,1594
INTEGRITYCOMM,Integrity Commissioner's Office,,,,,510A,Contribution To Reserves/Reserve Funds,4365
INTEGRITYCOMM,Integrity Commissioner's Office,,,,,400A,Service And Rent,17937
INTEGRITYCOMM,Integrity Commissioner's Office,,,,,100A,Salaries And Benefits,482229
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,510A,Contribution To Reserves/Reserve Funds,22936
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,700A,Inter-Divisional Charges,26500
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,300A,Equipment,28440
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,200A,Materials & Supplies,99034
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,400A,Service And Rent,569779
LEGAL,Legal Services,Civil Litigation,Civil Litigation,,,100A,Salaries And Benefits,14236280
LEGAL,Legal Services,Prosecution,Prosecution,,,300A,Equipment,14672
LEGAL,Legal Services,Prosecution,Prosecution,,,510A,Contribution To Reserves/Reserve Funds,22936
LEGAL,Legal Services,Prosecution,Prosecution,,,200A,Materials & Supplies,173997
LEGAL,Legal Services,Prosecution,Prosecution,,,400A,Service And Rent,837443
LEGAL,Legal Services,Prosecution,Prosecution,,,700A,Inter-Divisional Charges,6741300
LEGAL,Legal Services,Prosecution,Prosecution,,,100A,Salaries And Benefits,11929505
LEGAL,Legal Services,Solicitor,Solicitor,,,510A,Contribution To Reserves/Reserve Funds,23631
LEGAL,Legal Services,Solicitor,Solicitor,,,300A,Equipment,38762
LEGAL,Legal Services,Solicitor,Solicitor,,,200A,Materials & Supplies,230612
LEGAL,Legal Services,Solicitor,Solicitor,,,700A,Inter-Divisional Charges,326500
LEGAL,Legal Services,Solicitor,Solicitor,,,400A,Service And Rent,604329
LEGAL,Legal Services,Solicitor,Solicitor,,,100A,Salaries And Benefits,21856372
LONGTERMHOME,Long-Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,650A,Other Expenditures,-63600
LONGTERMHOME,Long-Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,700A,Inter-Divisional Charges,614373
LONGTERMHOME,Long-Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,510A,Contribution To Reserves/Reserve Funds,1901532
LONGTERMHOME,Long-Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,300A,Equipment,2898900
LONGTERMHOME,Long-Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,400A,Service And Rent,13087401
LONGTERMHOME,Long-Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,200A,Materials & Supplies,21063800
LONGTERMHOME,Long-Term Care Homes & Services,Long-Term Care Homes,Long-Term Care Homes,,,100A,Salaries And Benefits,204379625
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Adult Day Program,Adult Day Program,200A,Materials & Supplies,10100
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Adult Day Program,Adult Day Program,650A,Other Expenditures,138600
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Adult Day Program,Adult Day Program,400A,Service And Rent,236665
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Adult Day Program,Adult Day Program,100A,Salaries And Benefits,1204535
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Homemakers & Nurses Services,Homemakers & Nurses Services,200A,Materials & Supplies,3500
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Homemakers & Nurses Services,Homemakers & Nurses Services,700A,Inter-Divisional Charges,11000
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Homemakers & Nurses Services,Homemakers & Nurses Services,100A,Salaries And Benefits,1562806
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Homemakers & Nurses Services,Homemakers & Nurses Services,400A,Service And Rent,4644294
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Supportive Housing Services,Supportive Housing Services,200A,Materials & Supplies,9100
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Supportive Housing Services,Supportive Housing Services,700A,Inter-Divisional Charges,14800
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Supportive Housing Services,Supportive Housing Services,300A,Equipment,21700
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Supportive Housing Services,Supportive Housing Services,650A,Other Expenditures,22900
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Supportive Housing Services,Supportive Housing Services,100A,Salaries And Benefits,1477676
LONGTERMHOME,Long-Term Care Homes & Services,LTCHS - Community Based Programs,LTCHS - Community Based Programs,Supportive Housing Services,Supportive Housing Services,400A,Service And Rent,3741724
MAYOR,Mayor's Office,,,,,200A,Materials & Supplies,4800
MAYOR,Mayor's Office,,,,,700A,Inter-Divisional Charges,6974
MAYOR,Mayor's Office,,,,,400A,Service And Rent,35141
MAYOR,Mayor's Office,,,,,100A,Salaries And Benefits,2204106
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,300A,Equipment,13400
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,510A,Contribution To Reserves/Reserve Funds,82082
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,400A,Service And Rent,176278
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,700A,Inter-Divisional Charges,196127
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,200A,Materials & Supplies,206457
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,650A,Other Expenditures,313871
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Mobile Response,Animal Mobile Response,100A,Salaries And Benefits,4035364
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,300A,Equipment,6405
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,510A,Contribution To Reserves/Reserve Funds,62830
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,700A,Inter-Divisional Charges,72390
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,400A,Service And Rent,173770
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,200A,Materials & Supplies,180442
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,650A,Other Expenditures,232736
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Animal Sheltering & Adoption,100A,Salaries And Benefits,1871396
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,300A,Equipment,627
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,200A,Materials & Supplies,3981
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,400A,Service And Rent,18266
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,510A,Contribution To Reserves/Reserve Funds,24326
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,700A,Inter-Divisional Charges,41776
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,650A,Other Expenditures,99510
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Cat & Dog Licensing,100A,Salaries And Benefits,406403
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,300A,Equipment,10268
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,700A,Inter-Divisional Charges,39784
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,510A,Contribution To Reserves/Reserve Funds,43578
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,650A,Other Expenditures,153883
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,400A,Service And Rent,159054
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,200A,Materials & Supplies,203920
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",Veterinary Care,Veterinary Care,100A,Salaries And Benefits,1727354
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,300A,Equipment,3568
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,510A,Contribution To Reserves/Reserve Funds,12686
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,200A,Materials & Supplies,18892
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,400A,Service And Rent,42736
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,650A,Other Expenditures,125820
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,700A,Inter-Divisional Charges,701470
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Business & Trade Licensing,100A,Salaries And Benefits,1390654
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,300A,Equipment,661
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,200A,Materials & Supplies,3178
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,400A,Service And Rent,5948
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,510A,Contribution To Reserves/Reserve Funds,12686
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,650A,Other Expenditures,31536
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,700A,Inter-Divisional Charges,157802
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Business Permitting,100A,Salaries And Benefits,361269
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Licensing Tribunal,300A,Equipment,230
