Toronto Police Service,Other Subsidies,21302,22446.9,22123.1,38694.1,22123.1
Toronto Police Service,User Fees & Donations,8057.4,7833.9,7822.6,20923.9,7870.8
Toronto Police Service,Transfers from Capital Fund,,,,,
Toronto Police Service,Contribution from Reserve Funds,,,,,
Toronto Police Service,Contribution from Reserve ,14959.9,12760.2,13691.2,13285.6,16372.8
Toronto Police Service,Sundry Revenues,11969.9,9867.3,4301.8,4974.7,896.5
Toronto Public Health,Interdivisional Recoveries,7761.50745,14566.9,10099.034,9570.24233,12034.653
Toronto Public Health,Provincial Subsidies,151069.95816,151331.4,165411.33293,157242.32004,170852.3
Toronto Public Health,Federal Subsidies,455.46545,166.7,271.41889,120.49672,185.90704
Toronto Public Health,Other Subsidies,0.7669,,5.1,,0
Toronto Public Health,User Fees & Donations,925.60897,1032.8,1026.456,1060.2452,1035.9
Toronto Public Health,Transfers from Capital Fund,1812.12702,1973.1,3022.774,2178.4243,3521
Toronto Public Health,Contribution from Reserve Funds,,,,,0
Toronto Public Health,Contribution from Reserve ,,,,,0
Toronto Public Health,Sundry Revenues,1504.18928,3381.4,1593.4603,2002.11454,1459.97304
Toronto Public Library,Interdivisional Recoveries,,,,,
Toronto Public Library,Provincial Subsidies,5681.9,5930.9,5654.7,5654.7,5654.7
Toronto Public Library,Federal Subsidies,293.6,239.5,174,174,44
Toronto Public Library,Other Subsidies,296.5,136.4,43.2,43.2,43.2
Toronto Public Library,User Fees & Donations,3832.1,4839.1,4325.9,4325.9,4334.9
Toronto Public Library,Transfers from Capital Fund,145.1,40,564.8,564.8,564.8
Toronto Public Library,Contribution from Reserve Funds,8436.1,1500,1000,1000,1000
Toronto Public Library,Contribution from Reserve ,,,2418.2,2418.2,
Toronto Public Library,Sundry Revenues,2759.3,1985.4,1725.2,1725.2,1791.2
Toronto Water ,Interdivisional Recoveries,66.3,9552.9,3.2,,3.2
Toronto Water ,Provincial Subsidies,,,40.3,40.3,
Toronto Water ,Federal Subsidies,,,,,
Toronto Water ,Other Subsidies,,,,,
Toronto Water ,User Fees & Donations,654885.6,691041.9,764205.6,749963.7,816157.5
Toronto Water ,Transfers from Capital Fund,729.3,746.7,463.6,,1973.8
Toronto Water ,Contribution from Reserve Funds,,,,,
Toronto Water ,Contribution from Reserve ,,,,,
Toronto Water ,Sundry Revenues,8250.4,4176.6,3035.3,3397.1,2785.3
Toronto Zoo,Grants from Others,609.3,609.3,991.9,991.9,1039.6
Toronto Zoo,User Fees & Donations,28124.6,31244.6,31190,28617.4,31806.4
Toronto Zoo,Transfers from Capital Fund,,,,,
Toronto Zoo,Contribution from Reserve Funds,136,136,136,136,136
Toronto Zoo,Sundry Revenues,374.8,1277.7,1622.1,1622.1,1845.7
Transportation Services,Interdivisional Recoveries,10131.8,7647.159,12131.399,12131.4,9550.79764
Transportation Services,Provincial Subsidies,,,139.4,599.8,
Transportation Services,Federal Subsidies,,,,,
Transportation Services,Other Subsidies,,,,,
Transportation Services,User Fees & Donations,18035.5,18431.802,21241.063,21241,26134.4990827239
Transportation Services,Transfers from Capital Fund,20999.9,28262.109,17365.186,17365.2,17468.98012
Transportation Services,Contribution from Reserve Funds,11939.7,9325.311,19012.327,17027.3,18196.29252
Transportation Services,Contribution from Reserve ,,,,,
Transportation Services,Sundry Revenues,30831.1,26918.564,36285.78,32793.8,46271.4458221149
Transportation Services,Required Adjustments,,,,,
Toronto Transit Commission - Conventional,Interdivisional Recoveries,,,,,
Toronto Transit Commission - Conventional,Provincial Subsidies,,,,,
Toronto Transit Commission - Conventional,Federal Subsidies,,,,,547.5
Toronto Transit Commission - Conventional,Other Subsidies,,,,,
Toronto Transit Commission - Conventional,User Fees & Donations,,886407,941662.8,984215,1006781.4
Toronto Transit Commission - Conventional,Transfers from Capital Fund,,,,,
Toronto Transit Commission - Conventional,Contribution from Reserve Funds,,,,,
Toronto Transit Commission - Conventional,Contribution from Reserve ,,,,,
Toronto Transit Commission - Conventional,Sundry Revenues,,,,,
Toronto Transit Commission - Wheel Trans,Interdivisional Recoveries,,,,,
Toronto Transit Commission - Wheel Trans,Provincial Subsidies,,,,,
Toronto Transit Commission - Wheel Trans,Federal Subsidies,,,,,
Toronto Transit Commission - Wheel Trans,Other Subsidies,,,,,
Toronto Transit Commission - Wheel Trans,User Fees & Donations,,4220.3,4757.3,5106.2,5610.9
Toronto Transit Commission - Wheel Trans,Transfers from Capital Fund,,,,,
Toronto Transit Commission - Wheel Trans,Contribution from Reserve Funds,,,,,
Toronto Transit Commission - Wheel Trans,Contribution from Reserve ,,,,,
Toronto Transit Commission - Wheel Trans,Sundry Revenues,,,,,
Waterfront Secretariat,Interdivisional Recoveries,,,,,
Waterfront Secretariat,Provincial Subsidies,,,,,
Waterfront Secretariat,Federal Subsidies,,,,,
Waterfront Secretariat,Other Subsidies,,,,,
Waterfront Secretariat,User Fees & Donations,,,,,
Waterfront Secretariat,Transfers from Capital Fund,371.2,417.6,590,590,600
Waterfront Secretariat,Contribution from Reserve Funds,,,,,
Waterfront Secretariat,Contribution from Reserve ,,,,,
Waterfront Secretariat,Sundry Revenues,,,,,
Yonge-Dundas Square,Interdivisional Recoveries,,,,,
Yonge-Dundas Square,Provincial Subsidies,,,,,
Yonge-Dundas Square,Federal Subsidies,,,,,
Yonge-Dundas Square,Other Subsidies,,,,,
Yonge-Dundas Square,User Fees & Donations,805.232,941.206,902.031,1492.977,990
Yonge-Dundas Square,Transfers from Capital Fund,,,,,
Yonge-Dundas Square,Contribution from Reserve Funds,,,,,
Yonge-Dundas Square,Contribution from Reserve ,,,,,
Yonge-Dundas Square,Sundry Revenues,261.232,281.835,317.001,461.134,382.001
